VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,08/12/2018 08:26:31 PM,08/12/2018 08:39:35 PM,2,1.86,1,N,13,231,1,10.5,0.5,0.5,0,0,0.3,11.8
2,08/12/2018 08:47:37 PM,08/12/2018 08:55:40 PM,2,1.08,1,N,144,79,2,7,0.5,0.5,0,0,0.3,8.3
2,08/12/2018 08:09:08 PM,08/12/2018 08:40:35 PM,1,12.31,1,N,138,231,1,36,0.5,0.5,10.76,5.76,0.3,53.82
2,08/12/2018 08:56:56 PM,08/12/2018 09:02:38 PM,1,1.21,1,N,209,232,1,6,0.5,0.5,1.46,0,0.3,8.76
2,08/12/2018 08:41:35 PM,08/12/2018 08:50:56 PM,6,1.39,1,N,162,90,1,8,0.5,0.5,1.86,0,0.3,11.16
2,08/12/2018 08:07:01 PM,08/12/2018 08:47:24 PM,1,5.7,1,N,249,49,1,27.5,0.5,0.5,7.2,0,0.3,36
2,08/12/2018 08:15:22 PM,08/12/2018 08:35:50 PM,2,2.79,1,N,7,129,1,14,0.5,0.5,2,0,0.3,17.3
2,08/12/2018 08:50:54 PM,08/12/2018 09:21:34 PM,1,9.97,1,N,138,189,1,30.5,0.5,0.5,6.36,0,0.3,38.16
2,08/12/2018 08:23:15 PM,08/12/2018 08:35:50 PM,1,2.01,1,N,162,90,1,10,0.5,0.5,2.26,0,0.3,13.56
2,08/12/2018 08:39:00 PM,08/12/2018 08:43:50 PM,1,1.3,1,N,249,13,2,6,0.5,0.5,0,0,0.3,7.3
2,08/12/2018 08:47:11 PM,08/12/2018 09:04:51 PM,1,3.49,1,N,231,164,2,15,0.5,0.5,0,0,0.3,16.3
1,08/12/2018 08:12:49 PM,08/12/2018 08:20:46 PM,2,0.7,1,N,114,211,2,6.5,0.5,0.5,0,0,0.3,7.8
1,08/12/2018 08:27:15 PM,08/12/2018 08:50:22 PM,1,4.1,1,N,125,265,1,17,0.5,0.5,3.5,12.5,0.3,34.3
2,08/12/2018 08:15:17 PM,08/12/2018 08:30:42 PM,1,5.77,1,N,87,162,2,18.5,0.5,0.5,0,0,0.3,19.8
2,08/12/2018 08:53:53 PM,08/12/2018 09:00:28 PM,1,1.28,1,N,137,230,2,6.5,0.5,0.5,0,0,0.3,7.8
2,08/12/2018 08:23:01 PM,08/12/2018 08:51:17 PM,1,8.23,1,N,138,255,1,26,0.5,0.5,6.82,0,0.3,34.12
2,08/12/2018 08:04:53 PM,08/12/2018 08:11:56 PM,1,1.8,1,N,262,74,1,7.5,0.5,0.5,1.2,0,0.3,10
2,08/12/2018 08:31:31 PM,08/12/2018 08:45:17 PM,2,2.47,1,N,162,140,1,11.5,0.5,0.5,1.92,0,0.3,14.72
2,08/12/2018 08:11:26 PM,08/12/2018 08:37:00 PM,1,3.69,1,N,48,144,2,17.5,0.5,0.5,0,0,0.3,18.8
2,08/12/2018 08:39:47 PM,08/12/2018 08:59:02 PM,1,1.32,1,N,144,231,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,08/12/2018 09:00:01 PM,08/12/2018 09:09:10 PM,1,2.23,1,N,231,68,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,08/12/2018 08:26:56 PM,08/12/2018 08:45:54 PM,1,8.2,1,N,138,137,2,24,0.5,0.5,0,5.76,0.3,31.06
2,08/12/2018 08:51:23 PM,08/12/2018 08:57:15 PM,1,0.7,1,N,107,113,4,-5.5,-0.5,-0.5,0,0,-0.3,-6.8
2,08/12/2018 08:51:23 PM,08/12/2018 08:57:15 PM,1,0.7,1,N,107,113,2,5.5,0.5,0.5,0,0,0.3,6.8
2,08/12/2018 08:00:56 PM,08/12/2018 08:07:46 PM,2,1.51,1,N,152,166,1,7.5,0.5,0.5,0.88,0,0.3,9.68
2,08/12/2018 08:40:44 PM,08/12/2018 09:04:17 PM,1,9,1,N,138,65,1,26,0.5,0.5,5.46,0,0.3,32.76
2,08/12/2018 08:10:33 PM,08/12/2018 08:22:35 PM,5,2.33,1,N,142,68,1,10.5,0.5,0.5,2.95,0,0.3,14.75
2,08/12/2018 08:26:50 PM,08/12/2018 08:30:52 PM,5,0.95,1,N,68,246,1,5,0.5,0.5,1.26,0,0.3,7.56
2,08/12/2018 08:31:30 PM,08/12/2018 08:39:54 PM,5,1.22,1,N,68,164,2,7.5,0.5,0.5,0,0,0.3,8.8
2,08/12/2018 08:48:14 PM,08/12/2018 08:52:58 PM,4,0.6,1,N,230,48,2,5,0.5,0.5,0,0,0.3,6.3
1,08/12/2018 08:10:08 PM,08/12/2018 08:34:11 PM,1,4.4,1,N,68,87,1,18.5,0.5,0.5,3.95,0,0.3,23.75
1,08/12/2018 08:38:14 PM,08/12/2018 08:46:50 PM,1,1.7,1,N,87,148,2,8.5,0.5,0.5,0,0,0.3,9.8
2,08/12/2018 08:06:58 PM,08/12/2018 08:13:36 PM,1,1.11,1,N,164,233,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,08/12/2018 08:15:22 PM,08/12/2018 08:22:15 PM,1,1.04,1,N,233,164,2,6.5,0.5,0.5,0,0,0.3,7.8
2,08/12/2018 08:25:47 PM,08/12/2018 08:53:03 PM,1,4.59,1,N,186,261,2,20,0.5,0.5,0,0,0.3,21.3
2,08/12/2018 08:03:50 PM,08/12/2018 08:13:07 PM,1,1.8,1,N,79,164,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,08/12/2018 08:17:40 PM,08/12/2018 08:35:43 PM,1,3.59,1,N,230,151,1,15.5,0.5,0.5,3.36,0,0.3,20.16
2,08/12/2018 08:54:26 PM,08/12/2018 09:06:31 PM,1,1.46,1,N,142,141,2,9.5,0.5,0.5,0,0,0.3,10.8
2,08/12/2018 08:19:56 PM,08/12/2018 08:46:04 PM,1,7.61,1,N,88,237,2,25.5,0.5,0.5,0,0,0.3,26.8
2,08/12/2018 08:57:54 PM,08/12/2018 09:44:22 PM,1,16.35,2,N,162,132,2,52,0,0.5,0,0,0.3,52.8
2,08/12/2018 08:42:36 PM,08/12/2018 08:49:25 PM,1,1.34,1,N,161,137,2,7,0.5,0.5,0,0,0.3,8.3
2,08/12/2018 08:58:53 PM,08/12/2018 09:06:19 PM,1,0.75,1,N,234,234,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,08/12/2018 08:24:56 PM,08/12/2018 08:34:38 PM,1,1.2,1,N,25,181,2,8,0.5,0.5,0,0,0.3,9.3
2,08/12/2018 08:11:12 PM,08/12/2018 08:43:54 PM,1,6.41,1,N,138,102,1,25.5,0.5,0.5,5.36,0,0.3,32.16
1,08/12/2018 08:07:30 PM,08/12/2018 08:19:46 PM,2,2.2,1,N,186,79,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,08/12/2018 08:25:57 PM,08/12/2018 08:42:01 PM,2,3.6,1,N,79,263,1,14,0.5,0.5,3.05,0,0.3,18.35
1,08/12/2018 08:43:45 PM,08/12/2018 08:45:35 PM,2,0.6,1,N,236,75,1,4,0.5,0.5,1.05,0,0.3,6.35
2,08/12/2018 08:07:30 PM,08/12/2018 08:54:32 PM,2,18.86,2,N,132,4,1,52,0,0.5,7,0,0.3,59.8
2,08/12/2018 08:38:47 PM,08/12/2018 08:50:33 PM,1,2.39,1,N,146,223,2,11,0.5,0.5,0,0,0.3,12.3
1,08/12/2018 08:26:24 PM,08/12/2018 08:35:04 PM,1,1.9,1,N,43,234,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,08/12/2018 08:38:47 PM,08/12/2018 08:45:52 PM,4,0.9,1,N,113,79,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,08/12/2018 08:51:12 PM,08/12/2018 08:57:04 PM,1,1,1,N,79,232,1,6,0.5,0.5,2,0,0.3,9.3
1,08/12/2018 08:59:32 PM,08/12/2018 09:16:07 PM,1,3.1,1,N,232,80,2,14,0.5,0.5,0,0,0.3,15.3
1,08/12/2018 08:30:16 PM,08/12/2018 09:01:19 PM,1,16.8,2,N,132,170,1,52,0,0.5,5.86,5.76,0.3,64.42
2,08/12/2018 08:36:35 PM,08/12/2018 08:39:49 PM,1,0.35,1,N,238,239,1,4,0.5,0.5,1.06,0,0.3,6.36
2,08/12/2018 08:56:57 PM,08/12/2018 09:10:59 PM,3,2.37,1,N,142,164,1,11,0.5,0.5,3.08,0,0.3,15.38
2,08/12/2018 08:08:10 PM,08/12/2018 08:12:05 PM,1,0.6,1,N,79,148,2,4.5,0.5,0.5,0,0,0.3,5.8
2,08/12/2018 08:37:07 PM,08/12/2018 08:54:36 PM,1,3.04,1,N,144,233,1,14,0.5,0.5,3.06,0,0.3,18.36
1,08/12/2018 08:20:00 PM,08/12/2018 08:40:08 PM,1,3.1,1,N,144,230,2,14.5,0.5,0.5,0,0,0.3,15.8
1,08/12/2018 08:43:06 PM,08/12/2018 08:53:23 PM,1,1.3,1,N,230,186,2,8,0.5,0.5,0,0,0.3,9.3
1,08/12/2018 08:55:13 PM,08/12/2018 08:58:49 PM,1,0.3,1,N,186,68,1,4,0.5,0.5,0,0,0.3,5.3
2,08/12/2018 08:01:07 PM,08/12/2018 08:13:27 PM,4,2.22,1,N,229,164,2,10.5,0.5,0.5,0,0,0.3,11.8
2,08/12/2018 08:22:29 PM,08/12/2018 08:33:52 PM,5,1.52,1,N,162,48,1,9,0.5,0.5,0,0,0.3,10.3
2,08/12/2018 08:48:32 PM,08/12/2018 08:57:30 PM,3,2.31,1,N,239,43,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,08/12/2018 08:26:00 PM,08/12/2018 08:30:52 PM,1,1.45,1,N,233,107,1,6,0.5,0.5,1.46,0,0.3,8.76
2,08/12/2018 08:37:40 PM,08/12/2018 08:41:47 PM,1,0.75,1,N,234,79,1,5,0.5,0.5,1.26,0,0.3,7.56
2,08/12/2018 08:44:28 PM,08/12/2018 08:53:35 PM,1,1.74,1,N,107,233,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,08/12/2018 08:54:59 PM,08/12/2018 09:06:02 PM,1,1.55,1,N,233,90,2,9,0.5,0.5,0,0,0.3,10.3
2,08/12/2018 08:10:48 PM,08/12/2018 08:19:14 PM,1,2.17,1,N,161,263,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,08/12/2018 08:08:20 PM,08/12/2018 08:40:10 PM,1,3.77,1,N,264,264,1,22,0.5,0.5,4.66,0,0.3,27.96
2,08/12/2018 08:45:32 PM,08/12/2018 09:05:19 PM,1,3.73,1,N,256,232,1,16,0.5,0.5,3.46,0,0.3,20.76
2,08/12/2018 08:03:36 PM,08/12/2018 08:50:15 PM,1,20.39,2,N,132,244,1,52,0,0.5,11.71,5.76,0.3,70.27
2,08/12/2018 08:27:12 PM,08/12/2018 08:47:10 PM,1,2.84,1,N,261,79,1,14,0.5,0.5,3.06,0,0.3,18.36
2,08/12/2018 08:42:53 PM,08/12/2018 08:51:01 PM,1,3.93,1,N,132,219,2,12.5,0.5,0.5,0,0,0.3,13.8
2,08/12/2018 08:43:49 PM,08/12/2018 09:16:42 PM,1,9.9,1,N,138,189,2,31,0.5,0.5,0,0,0.3,32.3
2,08/12/2018 09:00:00 PM,08/12/2018 09:24:58 PM,1,10.68,1,N,138,33,1,31,0.5,0.5,6.46,0,0.3,38.76
1,08/12/2018 08:35:00 PM,08/12/2018 08:42:47 PM,1,0.4,1,N,79,148,1,6,0.5,0.5,3,0,0.3,10.3
1,08/12/2018 08:47:21 PM,08/12/2018 09:18:27 PM,3,5.9,1,N,79,226,2,23,0.5,0.5,0,0,0.3,24.3
2,08/12/2018 08:16:16 PM,08/12/2018 08:42:02 PM,1,9.61,1,N,138,68,1,29,0.5,0.5,7.21,5.76,0.3,43.27
2,08/12/2018 08:46:40 PM,08/12/2018 09:03:07 PM,6,3.06,1,N,48,114,1,13,0.5,0.5,2.86,0,0.3,17.16
2,08/12/2018 08:09:24 PM,08/12/2018 08:28:13 PM,1,4.72,1,N,263,119,2,18,0.5,0.5,0,0,0.3,19.3
2,08/12/2018 08:44:10 PM,08/12/2018 08:49:53 PM,1,1.37,1,N,41,42,2,6.5,0.5,0.5,0,0,0.3,7.8
2,08/12/2018 08:54:45 PM,08/12/2018 09:02:45 PM,1,1.16,1,N,42,152,2,7,0.5,0.5,0,0,0.3,8.3
1,08/12/2018 08:18:29 PM,08/12/2018 08:24:07 PM,1,0.8,1,N,164,170,2,5.5,0.5,0.5,0,0,0.3,6.8
1,08/12/2018 08:27:07 PM,08/12/2018 08:29:35 PM,1,0.7,1,N,170,137,2,4.5,0.5,0.5,0,0,0.3,5.8
1,08/12/2018 08:31:34 PM,08/12/2018 08:48:01 PM,1,3.3,1,N,137,143,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,08/12/2018 08:29:35 PM,08/12/2018 08:46:44 PM,1,10,1,N,138,16,2,27.5,0.5,0.5,0,0,0.3,28.8
1,08/12/2018 08:21:37 PM,08/12/2018 08:23:52 PM,1,0.7,1,N,75,236,1,4,0.5,0.5,2,0,0.3,7.3
1,08/12/2018 08:41:58 PM,08/12/2018 08:47:56 PM,1,1.3,1,N,230,143,1,6.5,0.5,0.5,1.17,0,0.3,8.97
2,08/12/2018 08:06:59 PM,08/12/2018 08:07:07 PM,1,0.12,1,N,75,75,2,2.5,0.5,0.5,0,0,0.3,3.8
2,08/12/2018 08:29:22 PM,08/12/2018 08:51:02 PM,1,4.44,1,N,181,231,1,17.5,0.5,0.5,3.76,0,0.3,24.51
2,08/12/2018 08:51:52 PM,08/12/2018 09:02:42 PM,1,1.79,1,N,231,65,1,8.5,0.5,0.5,2.94,0,0.3,12.74
2,08/12/2018 08:30:17 PM,08/12/2018 08:51:09 PM,1,9.15,1,N,138,229,1,25.5,0.5,0.5,8.14,5.76,0.3,40.7
2,08/12/2018 08:57:21 PM,08/12/2018 09:09:59 PM,2,2.23,1,N,161,79,2,10.5,0.5,0.5,0,0,0.3,11.8
1,08/12/2018 08:04:33 PM,08/12/2018 08:09:22 PM,1,1.1,1,N,263,236,1,6,0.5,0.5,0.73,0,0.3,8.03
1,08/12/2018 08:26:31 PM,08/12/2018 09:06:52 PM,1,4.8,1,N,142,112,2,26,0.5,0.5,0,0,0.3,27.3
2,08/12/2018 08:36:29 PM,08/12/2018 09:03:20 PM,2,4.92,1,N,79,236,2,19.5,0.5,0.5,0,0,0.3,20.8
1,08/12/2018 08:32:14 PM,08/12/2018 08:42:07 PM,1,1.5,1,N,114,164,1,8,0.5,0.5,1.85,0,0.3,11.15
1,08/12/2018 08:47:54 PM,08/12/2018 08:50:48 PM,1,0.3,1,N,164,170,2,4,0.5,0.5,0,0,0.3,5.3
2,08/12/2018 08:04:21 PM,08/12/2018 08:24:00 PM,1,6.43,1,N,52,107,1,21,0.5,0.5,4.46,0,0.3,26.76
2,08/12/2018 08:30:40 PM,08/12/2018 08:57:56 PM,1,5,1,N,137,7,1,21,0.5,0.5,3.34,0,0.3,25.64
2,08/12/2018 08:21:22 PM,08/12/2018 08:33:44 PM,2,3.18,1,N,186,239,1,12,0.5,0.5,3.32,0,0.3,16.62
1,08/12/2018 08:09:38 PM,08/12/2018 08:24:15 PM,1,1.8,1,N,48,233,1,10.5,0.5,0.5,2,0,0.3,13.8
1,08/12/2018 08:25:36 PM,08/12/2018 08:36:03 PM,1,1.6,1,N,233,230,1,9,0.5,0.5,2,0,0.3,12.3
1,08/12/2018 08:37:03 PM,08/12/2018 08:43:38 PM,1,0.7,1,N,230,186,1,6,0.5,0.5,1.8,0,0.3,9.1
1,08/12/2018 08:45:55 PM,08/12/2018 09:04:58 PM,1,5.3,1,N,186,87,1,18.5,0.5,0.5,3.95,0,0.3,23.75
2,08/12/2018 08:12:22 PM,08/12/2018 08:31:02 PM,1,2.78,1,N,231,164,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,08/12/2018 08:33:06 PM,08/12/2018 08:39:33 PM,1,0.52,1,N,164,233,1,5.5,0.5,0.5,1,0,0.3,7.8
2,08/12/2018 08:40:36 PM,08/12/2018 09:04:27 PM,1,5.53,1,N,233,223,1,21,0.5,0.5,3.5,0,0.3,25.8
1,08/12/2018 08:46:41 PM,08/12/2018 08:54:09 PM,1,0.8,1,N,186,107,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,08/12/2018 08:30:35 PM,08/12/2018 08:56:00 PM,1,9.9,2,N,82,239,2,52,0,0.5,0,5.76,0.3,58.56
1,08/12/2018 08:59:21 PM,08/12/2018 09:21:02 PM,1,4.8,1,N,239,249,1,18,0.5,0.5,1,0,0.3,20.3
2,08/12/2018 07:58:05 PM,08/12/2018 08:05:31 PM,1,1.19,1,N,144,158,2,7,0.5,0.5,0,0,0.3,8.3
2,08/12/2018 08:09:37 PM,08/12/2018 08:20:46 PM,1,2.02,1,N,158,246,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,08/12/2018 08:24:13 PM,08/12/2018 08:31:47 PM,1,0.79,1,N,48,230,2,6.5,0.5,0.5,0,0,0.3,7.8
2,08/12/2018 08:09:20 PM,08/12/2018 08:14:03 PM,2,0.91,1,N,238,236,1,5.5,0.5,0.5,2.04,0,0.3,8.84
2,08/12/2018 08:19:05 PM,08/12/2018 08:30:42 PM,3,2.72,1,N,43,107,1,11,0.5,0.5,2.46,0,0.3,14.76
2,08/12/2018 08:35:10 PM,08/12/2018 08:42:23 PM,3,1.36,1,N,234,246,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,08/12/2018 08:43:44 PM,08/12/2018 08:48:28 PM,2,1,1,N,246,246,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,08/12/2018 08:51:28 PM,08/12/2018 09:04:12 PM,2,3.26,1,N,50,13,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,08/12/2018 08:26:08 PM,08/12/2018 08:29:17 PM,5,0.69,1,N,186,90,1,4.5,0.5,0.5,0,0,0.3,5.8
2,08/12/2018 08:37:42 PM,08/12/2018 08:51:34 PM,5,1.4,1,N,186,233,1,10,0.5,0.5,2.26,0,0.3,13.56
2,08/12/2018 08:20:29 PM,08/12/2018 08:27:21 PM,1,1.39,1,N,237,140,1,7,0.5,0.5,1.66,0,0.3,9.96
2,08/12/2018 08:34:14 PM,08/12/2018 08:53:11 PM,1,4.3,1,N,236,90,1,16,0.5,0.5,4.32,0,0.3,21.62
2,08/12/2018 08:08:57 PM,08/12/2018 08:19:11 PM,2,1.45,1,N,164,68,2,8,0.5,0.5,0,0,0.3,9.3
2,08/12/2018 08:24:11 PM,08/12/2018 08:26:42 PM,2,0.84,1,N,90,186,2,4.5,0.5,0.5,0,0,0.3,5.8
2,08/12/2018 08:28:26 PM,08/12/2018 08:32:37 PM,2,0.82,1,N,186,246,1,5,0.5,0.5,1.26,0,0.3,7.56
2,08/12/2018 08:37:44 PM,08/12/2018 08:49:18 PM,2,2.43,1,N,246,231,1,11,0.5,0.5,2.5,0,0.3,14.8
1,08/12/2018 08:13:25 PM,08/12/2018 08:17:20 PM,0,0,1,N,142,142,2,4,0.5,0.5,0,0,0.3,5.3
1,08/12/2018 08:23:45 PM,08/12/2018 08:36:15 PM,3,2.3,1,N,43,234,2,10.5,0.5,0.5,0,0,0.3,11.8
1,08/12/2018 08:39:40 PM,08/12/2018 08:46:04 PM,1,0.8,1,N,234,68,1,6,0.5,0.5,0.73,0,0.3,8.03
1,08/12/2018 08:48:39 PM,08/12/2018 08:57:10 PM,4,1.4,1,N,246,164,2,7.5,0.5,0.5,0,0,0.3,8.8
2,08/12/2018 08:28:12 PM,08/12/2018 08:33:48 PM,1,1.2,1,N,181,181,2,6.5,0.5,0.5,0,0,0.3,7.8
2,08/12/2018 08:10:43 PM,08/12/2018 08:30:31 PM,1,3.57,1,N,48,24,2,16,0.5,0.5,0,0,0.3,17.3
2,08/12/2018 08:32:20 PM,08/12/2018 08:41:54 PM,1,2.24,1,N,151,74,2,9.5,0.5,0.5,0,0,0.3,10.8
2,08/12/2018 08:46:38 PM,08/12/2018 09:06:06 PM,1,6.59,1,N,74,234,1,21,0.5,0.5,3,0,0.3,25.3
2,08/12/2018 08:11:45 PM,08/12/2018 08:14:46 PM,2,0.66,1,N,140,237,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,08/12/2018 08:28:08 PM,08/12/2018 08:30:22 PM,1,0.57,1,N,141,140,1,4,0.5,0.5,1.32,0,0.3,6.62
2,08/12/2018 08:41:31 PM,08/12/2018 08:54:25 PM,1,4.44,1,N,140,229,1,14,0.5,0.5,1,0,0.3,16.3
2,08/12/2018 08:01:54 PM,08/12/2018 08:14:55 PM,1,2.38,1,N,186,79,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,08/12/2018 08:19:21 PM,08/12/2018 08:22:56 PM,1,0.42,1,N,79,113,1,4.5,0.5,0.5,1,0,0.3,6.8
2,08/12/2018 08:27:33 PM,08/12/2018 08:36:44 PM,1,0.95,1,N,234,137,2,7.5,0.5,0.5,0,0,0.3,8.8
2,08/12/2018 08:10:43 PM,08/12/2018 08:11:47 PM,1,0.06,2,N,231,231,1,52,0,0.5,10.56,0,0.3,63.36
1,08/12/2018 08:25:20 PM,08/12/2018 08:56:58 PM,1,5,1,N,68,49,1,22.5,0.5,0.5,5.95,0,0.3,29.75
1,08/12/2018 08:18:10 PM,08/12/2018 08:38:09 PM,1,4.7,1,N,234,88,2,17.5,0.5,0.5,0,0,0.3,18.8
1,08/12/2018 08:41:58 PM,08/12/2018 08:45:33 PM,1,0.6,1,N,87,45,2,4.5,0.5,0.5,0,0,0.3,5.8
1,08/12/2018 08:51:25 PM,08/12/2018 08:59:19 PM,1,0.9,1,N,45,87,1,7,0.5,0.5,1.65,0,0.3,9.95
2,08/12/2018 08:18:52 PM,08/12/2018 08:28:39 PM,1,1.98,1,N,237,143,1,9,0.5,0.5,2.06,0,0.3,12.36
2,08/12/2018 08:33:28 PM,08/12/2018 08:48:52 PM,1,3.5,1,N,239,74,2,13.5,0.5,0.5,0,0,0.3,14.8
2,08/12/2018 08:29:28 PM,08/12/2018 09:08:51 PM,1,18.23,1,N,132,157,2,51.5,0.5,0.5,0,0,0.3,52.8
2,08/12/2018 08:22:23 PM,08/12/2018 08:25:55 PM,5,0.6,1,N,114,79,1,4.5,0.5,0.5,1.45,0,0.3,7.25
2,08/12/2018 08:28:54 PM,08/12/2018 08:37:03 PM,5,1.52,1,N,79,233,2,8,0.5,0.5,0,0,0.3,9.3
2,08/12/2018 08:42:23 PM,08/12/2018 08:47:27 PM,5,1.02,1,N,162,234,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,08/12/2018 08:53:28 PM,08/12/2018 08:58:02 PM,5,0.74,1,N,164,170,2,5,0.5,0.5,0,0,0.3,6.3
2,08/12/2018 07:59:59 PM,08/12/2018 08:10:26 PM,5,1.94,1,N,148,170,1,9.5,0.5,0.5,2.7,0,0.3,13.5
2,08/12/2018 08:13:49 PM,08/12/2018 08:18:10 PM,5,0.71,1,N,170,186,2,5,0.5,0.5,0,0,0.3,6.3
2,08/12/2018 08:21:32 PM,08/12/2018 08:36:08 PM,5,1.74,1,N,230,137,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,08/12/2018 08:38:59 PM,08/12/2018 08:48:49 PM,5,1.56,1,N,137,48,2,8.5,0.5,0.5,0,0,0.3,9.8
2,08/12/2018 08:51:25 PM,08/12/2018 09:04:05 PM,5,1.17,1,N,48,233,1,9.5,0.5,0.5,1.2,0,0.3,12
2,08/12/2018 08:40:24 PM,08/12/2018 08:56:01 PM,1,1.85,1,N,186,229,1,11,0.5,0.5,3.08,0,0.3,15.38
2,08/12/2018 08:34:43 PM,08/12/2018 09:07:28 PM,1,9.74,1,N,138,249,1,31,0.5,0.5,3.08,5.76,0.3,41.14
1,08/12/2018 08:05:34 PM,08/12/2018 08:10:42 PM,2,0.8,1,N,164,246,1,5.5,0.5,0.5,2,0,0.3,8.8
2,08/12/2018 08:38:19 PM,08/12/2018 08:43:05 PM,2,0.73,1,N,48,50,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,08/12/2018 08:46:59 PM,08/12/2018 09:05:12 PM,2,3.22,1,N,48,114,2,14,0.5,0.5,0,0,0.3,15.3
2,08/12/2018 08:36:14 PM,08/12/2018 09:26:40 PM,2,18.96,2,N,132,50,1,52,0,0.5,8,0,0.3,60.8
2,08/12/2018 08:00:38 PM,08/12/2018 08:04:40 PM,1,0.66,1,N,239,238,2,5,0.5,0.5,0,0,0.3,6.3
2,08/12/2018 08:09:21 PM,08/12/2018 08:29:15 PM,1,5.16,1,N,238,249,1,19,0.5,0.5,3,0,0.3,23.3
2,08/12/2018 08:37:01 PM,08/12/2018 08:43:52 PM,1,1.11,1,N,144,107,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,08/12/2018 08:55:44 PM,08/12/2018 09:22:59 PM,1,8.79,1,N,107,56,1,28.5,0.5,0.5,0,5.76,0.3,35.56
1,08/12/2018 08:18:37 PM,08/12/2018 08:44:30 PM,1,2.5,1,N,231,66,1,16,0.5,0.5,3.45,0,0.3,20.75
1,08/12/2018 08:46:02 PM,08/12/2018 09:10:16 PM,2,4.8,1,N,66,100,1,19.5,0.5,0.5,4.15,0,0.3,24.95
2,08/12/2018 08:02:04 PM,08/12/2018 08:08:55 PM,5,0.88,1,N,90,107,1,6,0.5,0.5,1.82,0,0.3,9.12
2,08/12/2018 08:35:38 PM,08/12/2018 08:46:06 PM,5,1.16,1,N,100,164,2,8,0.5,0.5,0,0,0.3,9.3
2,08/12/2018 08:50:56 PM,08/12/2018 08:57:02 PM,5,1.21,1,N,186,113,1,6.5,0.5,0.5,1,0,0.3,8.8
2,08/12/2018 08:06:27 PM,08/12/2018 08:13:45 PM,1,0.93,1,N,90,113,1,6.5,0.5,0.5,1,0,0.3,8.8
2,08/12/2018 08:28:09 PM,08/12/2018 08:43:50 PM,1,0,1,N,233,232,2,2.5,0.5,0.5,0,0,0.3,3.8
2,08/12/2018 08:28:09 PM,08/12/2018 08:36:48 PM,1,2.77,1,N,233,232,1,10,0.5,0.5,2.26,0,0.3,13.56
2,08/12/2018 08:43:55 PM,08/12/2018 09:10:07 PM,1,4.83,1,N,232,237,1,20,0.5,0.5,4.26,0,0.3,25.56
1,08/12/2018 08:07:28 PM,08/12/2018 08:30:34 PM,1,4.4,1,N,79,262,1,18,0.5,0.5,2,0,0.3,21.3
1,08/12/2018 08:35:16 PM,08/12/2018 08:44:53 PM,1,1.8,1,N,236,229,1,9,0.5,0.5,0.58,0,0.3,10.88
2,08/12/2018 08:33:27 PM,08/12/2018 08:43:54 PM,1,0.58,1,N,79,148,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,08/12/2018 08:48:30 PM,08/12/2018 08:50:46 PM,1,0.5,1,N,79,79,1,3.5,0.5,0.5,1.2,0,0.3,6
2,08/12/2018 08:53:35 PM,08/12/2018 09:00:13 PM,1,0.64,1,N,107,224,2,6,0.5,0.5,0,0,0.3,7.3
2,08/12/2018 08:14:16 PM,08/12/2018 08:34:15 PM,1,3.92,1,N,141,90,1,15.5,0.5,0.5,2.52,0,0.3,19.32
2,08/12/2018 08:37:28 PM,08/12/2018 08:43:27 PM,1,1.34,1,N,90,50,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,08/12/2018 08:47:50 PM,08/12/2018 08:50:43 PM,1,0.6,1,N,246,186,2,4,0.5,0.5,0,0,0.3,5.3
2,08/12/2018 08:52:36 PM,08/12/2018 09:13:17 PM,1,2.45,1,N,186,79,1,14,0.5,0.5,2.3,0,0.3,17.6
